"fecha","id_station","prob"
"2014-08-19 05:00:00","ES1679A",0.00607309659639311
"2014-08-19 06:00:00","ES1679A",0.00571910301909488
"2014-08-19 07:00:00","ES1679A",0.00505831844815093
"2014-08-19 08:00:00","ES1679A",0.00401878623591367
"2014-08-19 09:00:00","ES1679A",0.00198256109578631
"2014-08-19 10:00:00","ES1679A",0.00170459091039738
"2014-08-19 11:00:00","ES1679A",0.00138944273353784
"2014-08-19 12:00:00","ES1679A",0.00176215527702015
"2014-08-19 13:00:00","ES1679A",0.00185767190065387
"2014-08-19 14:00:00","ES1679A",0.00180264267058711
"2014-08-19 15:00:00","ES1679A",0.00260762893028897
"2014-08-19 16:00:00","ES1679A",0.00198258280305536
"2014-08-19 17:00:00","ES1679A",0.00150674613012149
"2014-08-19 18:00:00","ES1679A",0.00107446914564869
"2014-08-19 19:00:00","ES1679A",0.000984118005501818
"2014-08-19 20:00:00","ES1679A",0.000764213463723643
"2014-08-19 21:00:00","ES1679A",0.000597312298424409
"2014-08-19 22:00:00","ES1679A",0.000755274008274588
"2014-08-19 23:00:00","ES1679A",0.000694665918572683
"2014-08-20 00:00:00","ES1679A",0.000980851971695781
"2014-08-20 01:00:00","ES1679A",0.00156238413993281
"2014-08-19 02:00:00","ES1856A",0.00480878327427102
"2014-08-19 03:00:00","ES1856A",0.00735418273483711
"2014-08-19 04:00:00","ES1856A",0.00794011364771657
"2014-08-19 05:00:00","ES1856A",0.00973884098850063
"2014-08-19 06:00:00","ES1856A",0.00745142821001541
"2014-08-19 07:00:00","ES1856A",0.00393361040335961
"2014-08-19 08:00:00","ES1856A",0.00220950118613492
"2014-08-19 09:00:00","ES1856A",0.00227705972538819
"2014-08-19 10:00:00","ES1856A",0.0027872855503332
"2014-08-19 11:00:00","ES1856A",0.00242522908220475
"2014-08-19 12:00:00","ES1856A",0.00242473106110742
"2014-08-19 13:00:00","ES1856A",0.00252819402922905
"2014-08-19 14:00:00","ES1856A",0.00279632554768354
"2014-08-19 15:00:00","ES1856A",0.00343317416050342
"2014-08-19 16:00:00","ES1856A",0.00327460505320057
"2014-08-19 17:00:00","ES1856A",0.00274564827672105
"2014-08-19 18:00:00","ES1856A",0.00189521033065142
"2014-08-19 19:00:00","ES1856A",0.00166140299620417
"2014-08-19 20:00:00","ES1856A",0.00118442849248031
"2014-08-19 21:00:00","ES1856A",0.00114232884749561
"2014-08-19 22:00:00","ES1856A",0.00113678004484276
"2014-08-19 23:00:00","ES1856A",0.00131197603740851
"2014-08-20 00:00:00","ES1856A",0.00205859739972569
"2014-08-20 01:00:00","ES1856A",0.00321402670942737
"2014-08-19 02:00:00","ES1992A",0.00919270796974437
"2014-08-19 03:00:00","ES1992A",0.0146051658509292
"2014-08-19 04:00:00","ES1992A",0.016256115158538
"2014-08-19 05:00:00","ES1992A",0.01341576260645
"2014-08-19 06:00:00","ES1992A",0.0149795045286949
"2014-08-19 07:00:00","ES1992A",0.0107271847775211
"2014-08-19 08:00:00","ES1992A",0.00498914536561192
"2014-08-19 09:00:00","ES1992A",0.00308873084060984
"2014-08-19 10:00:00","ES1992A",0.00511342189544436
"2014-08-19 11:00:00","ES1992A",0.0054073899064062
"2014-08-19 12:00:00","ES1992A",0.00564385971776104
"2014-08-19 13:00:00","ES1992A",0.00654888219582084
"2014-08-19 14:00:00","ES1992A",0.00869007542950283
"2014-08-19 15:00:00","ES1992A",0.00888027533726456
"2014-08-19 16:00:00","ES1992A",0.00984667063125056
"2014-08-19 17:00:00","ES1992A",0.00783198799081318
"2014-08-19 18:00:00","ES1992A",0.00693642564489563
"2014-08-19 19:00:00","ES1992A",0.00648726036994628
"2014-08-19 20:00:00","ES1992A",0.00526942675516928
"2014-08-19 21:00:00","ES1992A",0.00269478050095335
"2014-08-19 22:00:00","ES1992A",0.00283075829133176
"2014-08-19 23:00:00","ES1992A",0.00344257821606716
"2014-08-20 00:00:00","ES1992A",0.00603585371592237
"2014-08-20 01:00:00","ES1992A",0.00628901028055144
"2014-08-20 02:00:00","ES0691A",0.00140418895192605
"2014-08-20 03:00:00","ES0691A",0.00180628626402305
"2014-08-20 04:00:00","ES0691A",0.00192696790954035
"2014-08-20 05:00:00","ES0691A",0.00217107361531626
"2014-08-20 06:00:00","ES0691A",0.00222506519546714
"2014-08-20 07:00:00","ES0691A",0.001521605336703
"2014-08-20 08:00:00","ES0691A",0.000972642065829006
"2014-08-20 09:00:00","ES0691A",0.000606984957563715
"2014-08-20 10:00:00","ES0691A",0.000734615746942135
"2014-08-20 11:00:00","ES0691A",0.00107481621939492
"2014-08-20 12:00:00","ES0691A",0.00130562451992413
"2014-08-20 13:00:00","ES0691A",0.00126160829159904
"2014-08-20 14:00:00","ES0691A",0.00135136576910063
"2014-08-20 15:00:00","ES0691A",0.00133739142562157
"2014-08-20 16:00:00","ES0691A",0.00127456783051164
"2014-08-20 17:00:00","ES0691A",0.000938471383796402
"2014-08-20 18:00:00","ES0691A",0.000786689177106399
"2014-08-20 19:00:00","ES0691A",0.000586483442598413
"2014-08-20 20:00:00","ES0691A",0.000417675136402096
"2014-08-20 21:00:00","ES0691A",0.000345879052662948
"2014-08-20 22:00:00","ES0691A",0.000391859853533987
"2014-08-20 23:00:00","ES0691A",0.000452633720116505
"2014-08-21 00:00:00","ES0691A",0.000743100953939479
"2014-08-21 01:00:00","ES0691A",0.00110315794098127
"2014-08-20 02:00:00","ES1396A",0.00174492346430588
"2014-08-20 03:00:00","ES1396A",0.0023935548935783
"2014-08-20 04:00:00","ES1396A",0.00239251136210323
"2014-08-20 05:00:00","ES1396A",0.00249991745889815
"2014-08-20 06:00:00","ES1396A",0.0020861670706291
"2014-08-20 07:00:00","ES1396A",0.00162149001289307
"2014-08-20 08:00:00","ES1396A",0.00100366455829414
"2014-08-20 09:00:00","ES1396A",0.000832209961888159
"2014-08-20 10:00:00","ES1396A",0.00102951803932639
"2014-08-20 11:00:00","ES1396A",0.00155423764085124
"2014-08-20 12:00:00","ES1396A",0.00150467565713839
"2014-08-20 13:00:00","ES1396A",0.00172457626460859
"2014-08-20 14:00:00","ES1396A",0.00200970088381685
"2014-08-20 15:00:00","ES1396A",0.00238316501056314
"2014-08-20 16:00:00","ES1396A",0.0021007415943165
"2014-08-20 17:00:00","ES1396A",0.00164883681251395
"2014-08-20 18:00:00","ES1396A",0.00135624964506597
"2014-08-20 19:00:00","ES1396A",0.000830441938767659
"2014-08-20 20:00:00","ES1396A",0.000651978510220545
"2014-08-20 21:00:00","ES1396A",0.000588677770863075
"2014-08-20 22:00:00","ES1396A",0.000728181587262321
"2014-08-20 23:00:00","ES1396A",0.00077882260998821
"2014-08-21 00:00:00","ES1396A",0.00118018096961321
"2014-08-21 01:00:00","ES1396A",0.00154352729742155
"2014-08-20 02:00:00","ES1438A",0.013403692362335
"2014-08-20 03:00:00","ES1438A",0.0152993487801972
"2014-08-20 04:00:00","ES1438A",0.0175631199547855
"2014-08-20 05:00:00","ES1438A",0.0210670345955327
"2014-08-20 06:00:00","ES1438A",0.024497080120981
"2014-08-20 07:00:00","ES1438A",0.0252358736715887
"2014-08-20 08:00:00","ES1438A",0.0245898500096381
"2014-08-20 09:00:00","ES1438A",0.0182083980384211
"2014-08-20 10:00:00","ES1438A",0.0161507509587718
"2014-08-20 11:00:00","ES1438A",0.0311403769106963
"2014-08-20 12:00:00","ES1438A",0.0224712916313414
"2014-08-20 13:00:00","ES1438A",0.0323770905046931
"2014-08-20 14:00:00","ES1438A",0.027548599529057
"2014-08-20 15:00:00","ES1438A",0.0263534944807725
"2014-08-20 16:00:00","ES1438A",0.0320334652335991
"2014-08-20 17:00:00","ES1438A",0.0213872503104947
"2014-08-20 18:00:00","ES1438A",0.0225215693469805
"2014-08-20 19:00:00","ES1438A",0.015484016164229
"2014-08-20 20:00:00","ES1438A",0.00932523452672802
"2014-08-20 21:00:00","ES1438A",0.00637283553406919
"2014-08-20 22:00:00","ES1438A",0.00627313517118389
"2014-08-20 23:00:00","ES1438A",0.00797479969504952
"2014-08-21 00:00:00","ES1438A",0.0125826570752348
"2014-08-21 01:00:00","ES1438A",0.0142673866519553
"2014-08-20 02:00:00","ES1480A",0.0128845988571824
"2014-08-20 03:00:00","ES1480A",0.0159809266575669
"2014-08-20 04:00:00","ES1480A",0.0142211887635717
"2014-08-20 05:00:00","ES1480A",0.0219998191953641
"2014-08-20 06:00:00","ES1480A",0.0225197194624558
"2014-08-20 07:00:00","ES1480A",0.0217826168247733
"2014-08-20 08:00:00","ES1480A",0.00933505824636038
"2014-08-20 09:00:00","ES1480A",0.0112743654624296
"2014-08-20 10:00:00","ES1480A",0.0127748829241117
"2014-08-20 11:00:00","ES1480A",0.0172713086650128
"2014-08-20 12:00:00","ES1480A",0.0204912807953912
"2014-08-20 13:00:00","ES1480A",0.0149826262340437
"2014-08-20 14:00:00","ES1480A",0.023314545435091
"2014-08-20 15:00:00","ES1480A",0.0148929618905433
"2014-08-20 16:00:00","ES1480A",0.0189629001457815
"2014-08-20 17:00:00","ES1480A",0.0179397298160051
"2014-08-20 18:00:00","ES1480A",0.0124328249605906
"2014-08-20 19:00:00","ES1480A",0.0125326525625924
"2014-08-20 20:00:00","ES1480A",0.00595033073060675
"2014-08-20 21:00:00","ES1480A",0.0053753787860283
"2014-08-20 22:00:00","ES1480A",0.00485492164333589
"2014-08-20 23:00:00","ES1480A",0.00536419251740504
"2014-08-21 00:00:00","ES1480A",0.00991572352194781
"2014-08-21 01:00:00","ES1480A",0.0106992024671943
"2014-08-20 02:00:00","ES1679A",0.00246087756383475
"2014-08-20 03:00:00","ES1679A",0.00284020257299987
"2014-08-20 04:00:00","ES1679A",0.00284309918032749
"2014-08-20 05:00:00","ES1679A",0.00320055798355058
"2014-08-20 06:00:00","ES1679A",0.00335518106882573
"2014-08-20 07:00:00","ES1679A",0.00278798289906287
"2014-08-20 08:00:00","ES1679A",0.0015801864802973
"2014-08-20 09:00:00","ES1679A",0.00111138400226084
"2014-08-20 10:00:00","ES1679A",0.00140428658639141
"2014-08-20 11:00:00","ES1679A",0.00145414031824098
"2014-08-20 12:00:00","ES1679A",0.0014850313586006
"2014-08-20 13:00:00","ES1679A",0.00185928992692606
"2014-08-20 14:00:00","ES1679A",0.00284541932136924
"2014-08-20 15:00:00","ES1679A",0.00241881155201177
"2014-08-20 16:00:00","ES1679A",0.00228015813108979
"2014-08-20 17:00:00","ES1679A",0.00150696062060125
"2014-08-20 18:00:00","ES1679A",0.00113445038824182
"2014-08-20 19:00:00","ES1679A",0.000845817285765178
"2014-08-20 20:00:00","ES1679A",0.000717134475184619
"2014-08-20 21:00:00","ES1679A",0.000581409169583103
"2014-08-20 22:00:00","ES1679A",0.000687268858738949
"2014-08-20 23:00:00","ES1679A",0.000759695631280553
"2014-08-21 00:00:00","ES1679A",0.00127998649686997
"2014-08-21 01:00:00","ES1679A",0.00195508625824949
"2014-08-20 02:00:00","ES1856A",0.00412601260066494
"2014-08-20 03:00:00","ES1856A",0.00491605849858823
"2014-08-20 04:00:00","ES1856A",0.00603536711334625
"2014-08-20 05:00:00","ES1856A",0.00603564785133511
"2014-08-20 06:00:00","ES1856A",0.00554881058005351
"2014-08-20 07:00:00","ES1856A",0.00319476001344295
"2014-08-20 08:00:00","ES1856A",0.00181502325745064
"2014-08-20 09:00:00","ES1856A",0.00145641254366298
"2014-08-20 10:00:00","ES1856A",0.00202811039583676
"2014-08-20 11:00:00","ES1856A",0.0028073824120089
"2014-08-20 12:00:00","ES1856A",0.00286693852292066
"2014-08-20 13:00:00","ES1856A",0.00305324217123466
"2014-08-20 14:00:00","ES1856A",0.00372406145535101
"2014-08-20 15:00:00","ES1856A",0.00433093866552021
"2014-08-20 16:00:00","ES1856A",0.00395405123178645
"2014-08-20 17:00:00","ES1856A",0.00324383204638338
"2014-08-20 18:00:00","ES1856A",0.00266314803680589
"2014-08-20 19:00:00","ES1856A",0.00192202889012703
"2014-08-20 20:00:00","ES1856A",0.00166483836541168
"2014-08-20 21:00:00","ES1856A",0.00130625137095808
"2014-08-20 22:00:00","ES1856A",0.00143281964330389
"2014-08-20 23:00:00","ES1856A",0.00158369062545163
"2014-08-21 00:00:00","ES1856A",0.0028728185475995
"2014-08-21 01:00:00","ES1856A",0.00357428565437699
"2014-08-20 02:00:00","ES1992A",0.00842604968830191
"2014-08-20 03:00:00","ES1992A",0.0111677108297563
"2014-08-20 04:00:00","ES1992A",0.0110421826546569
"2014-08-20 05:00:00","ES1992A",0.0120369781114788
"2014-08-20 06:00:00","ES1992A",0.0107316001080047
"2014-08-20 07:00:00","ES1992A",0.00919856354420862
"2014-08-20 08:00:00","ES1992A",0.0042653528933877
"2014-08-20 09:00:00","ES1992A",0.0038179008730682
"2014-08-20 10:00:00","ES1992A",0.00572995148423639
"2014-08-20 11:00:00","ES1992A",0.00767087466538575
"2014-08-20 12:00:00","ES1992A",0.00652986610380637
"2014-08-20 13:00:00","ES1992A",0.00791376964136299
"2014-08-20 14:00:00","ES1992A",0.0100567234667972
"2014-08-20 15:00:00","ES1992A",0.0110814783725985
"2014-08-20 16:00:00","ES1992A",0.0100135441886001
"2014-08-20 17:00:00","ES1992A",0.00906492259059096
"2014-08-20 18:00:00","ES1992A",0.00698785872841015
"2014-08-20 19:00:00","ES1992A",0.00458580261766038
"2014-08-20 20:00:00","ES1992A",0.00333479163288619
"2014-08-20 21:00:00","ES1992A",0.00264631686727087
"2014-08-20 22:00:00","ES1992A",0.0031315193424326
"2014-08-20 23:00:00","ES1992A",0.00331706812335503
"2014-08-21 00:00:00","ES1992A",0.00501758086169733
"2014-08-21 01:00:00","ES1992A",0.00669760087008828
"2014-08-21 02:00:00","ES0691A",0.00166579626384466
"2014-08-21 03:00:00","ES0691A",0.00178323017011943
"2014-08-21 04:00:00","ES0691A",0.00205274647593247
"2014-08-21 05:00:00","ES0691A",0.00212153048567871
"2014-08-21 06:00:00","ES0691A",0.00192991587632468
"2014-08-21 07:00:00","ES0691A",0.00160210565541519
"2014-08-21 08:00:00","ES0691A",0.00232442253750373
"2014-08-21 09:00:00","ES0691A",0.0011728530608299
"2014-08-21 10:00:00","ES0691A",0.00103979323036716
"2014-08-21 11:00:00","ES0691A",0.00144091611155668
"2014-08-21 12:00:00","ES0691A",0.00145546106168398
"2014-08-21 13:00:00","ES0691A",0.00146846376071556
"2014-08-21 14:00:00","ES0691A",0.00148999754704637
"2014-08-21 15:00:00","ES0691A",0.00153965954026288
"2014-08-21 16:00:00","ES0691A",0.0013598006588977
"2014-08-21 17:00:00","ES0691A",0.00127022661687009
"2014-08-21 18:00:00","ES0691A",0.000915080139749659
"2014-08-21 19:00:00","ES0691A",0.000667395550348991
"2014-08-21 20:00:00","ES0691A",0.000475656066496745
"2014-08-21 21:00:00","ES0691A",0.000439010450106398
"2014-08-21 22:00:00","ES0691A",0.000476325609210951
"2014-08-21 23:00:00","ES0691A",0.000705276900954079
"2014-08-22 00:00:00","ES0691A",0.00121729779022939
"2014-08-22 01:00:00","ES0691A",0.00175442535838548
"2014-08-21 02:00:00","ES1396A",0.00209271310903195
"2014-08-21 03:00:00","ES1396A",0.00263306364101741
"2014-08-21 04:00:00","ES1396A",0.00283979026569675
"2014-08-21 05:00:00","ES1396A",0.00306194722074907
"2014-08-21 06:00:00","ES1396A",0.00237175920216982
"2014-08-21 07:00:00","ES1396A",0.00132048303271903
"2014-08-21 08:00:00","ES1396A",0.000900204588642035
"2014-08-21 09:00:00","ES1396A",0.00079610365183046
"2014-08-21 10:00:00","ES1396A",0.00111132011824721
"2014-08-21 11:00:00","ES1396A",0.00158923183259593
"2014-08-21 12:00:00","ES1396A",0.00205864195066009
"2014-08-21 13:00:00","ES1396A",0.00272033749420674
"2014-08-21 14:00:00","ES1396A",0.00276218742959364
"2014-08-21 15:00:00","ES1396A",0.0029152739209053
"2014-08-21 16:00:00","ES1396A",0.00254890478332018
"2014-08-21 17:00:00","ES1396A",0.00191766383423361
"2014-08-21 18:00:00","ES1396A",0.00184892707917056
"2014-08-21 19:00:00","ES1396A",0.00137876380821123
"2014-08-21 20:00:00","ES1396A",0.00135938405986057
"2014-08-21 21:00:00","ES1396A",0.0013101188465265
"2014-08-21 22:00:00","ES1396A",0.00119586143376343
"2014-08-21 23:00:00","ES1396A",0.00120006133794412
"2014-08-22 00:00:00","ES1396A",0.00174176206172217
"2014-08-22 01:00:00","ES1396A",0.00245413527153777
"2014-08-21 02:00:00","ES1438A",0.0188320261112245
"2014-08-21 03:00:00","ES1438A",0.0205736396727982
"2014-08-21 04:00:00","ES1438A",0.0226390556304063
"2014-08-21 05:00:00","ES1438A",0.022190278075787
"2014-08-21 06:00:00","ES1438A",0.0242431386023112
"2014-08-21 07:00:00","ES1438A",0.02896831522969
"2014-08-21 08:00:00","ES1438A",0.0230963313905161
"2014-08-21 09:00:00","ES1438A",0.0112663468122066
"2014-08-21 10:00:00","ES1438A",0.0189835498226339
"2014-08-21 11:00:00","ES1438A",0.0364534705079552
"2014-08-21 12:00:00","ES1438A",0.0335750228860229
"2014-08-21 13:00:00","ES1438A",0.0527665142895598
"2014-08-21 14:00:00","ES1438A",0.0529826131242832
"2014-08-21 15:00:00","ES1438A",0.0488680226647049
"2014-08-21 16:00:00","ES1438A",0.0407707294168491
"2014-08-21 17:00:00","ES1438A",0.0316566874709946
"2014-08-21 18:00:00","ES1438A",0.0296136216131294
"2014-08-21 19:00:00","ES1438A",0.0260310040410131
"2014-08-21 20:00:00","ES1438A",0.0261925631911712
"2014-08-21 21:00:00","ES1438A",0.0174357166425954
"2014-08-21 22:00:00","ES1438A",0.0143329308076216
"2014-08-21 23:00:00","ES1438A",0.0158319839506868
"2014-08-22 00:00:00","ES1438A",0.0191699269903464
"2014-08-22 01:00:00","ES1438A",0.0239964716669412
"2014-08-21 02:00:00","ES1480A",0.0169581954620495
"2014-08-21 03:00:00","ES1480A",0.0203593192407105
"2014-08-21 04:00:00","ES1480A",0.0172104808551898
"2014-08-21 05:00:00","ES1480A",0.0195628917383454
"2014-08-21 06:00:00","ES1480A",0.0200550422394292
"2014-08-21 07:00:00","ES1480A",0.0140644254532915
"2014-08-21 08:00:00","ES1480A",0.0143177634877469
"2014-08-21 09:00:00","ES1480A",0.0109159601438676
"2014-08-21 10:00:00","ES1480A",0.0137770619672505
"2014-08-21 11:00:00","ES1480A",0.0335441977476838
"2014-08-21 12:00:00","ES1480A",0.0318008039569343
"2014-08-21 13:00:00","ES1480A",0.0295177842949412
"2014-08-21 14:00:00","ES1480A",0.0346244600430778
"2014-08-21 15:00:00","ES1480A",0.0278179269182981
"2014-08-21 16:00:00","ES1480A",0.0345037711350884
"2014-08-21 17:00:00","ES1480A",0.0536262837738078
"2014-08-21 18:00:00","ES1480A",0.0227623407266232
"2014-08-21 19:00:00","ES1480A",0.0244171199207018
"2014-08-21 20:00:00","ES1480A",0.0240817246611135
"2014-08-21 21:00:00","ES1480A",0.00790953698352054
"2014-08-21 22:00:00","ES1480A",0.00692027231117438
"2014-08-21 23:00:00","ES1480A",0.0126585671840655
"2014-08-22 00:00:00","ES1480A",0.0122780589429495
"2014-08-22 01:00:00","ES1480A",0.032908834251575
"2014-08-21 02:00:00","ES1679A",0.00222863781374166
"2014-08-21 03:00:00","ES1679A",0.00299025417647553
"2014-08-21 04:00:00","ES1679A",0.00379263077489988
"2014-08-21 05:00:00","ES1679A",0.00422555312809291
"2014-08-21 06:00:00","ES1679A",0.00338088819808761
"2014-08-21 07:00:00","ES1679A",0.00257530972166787
"2014-08-21 08:00:00","ES1679A",0.00154298176402252
"2014-08-21 09:00:00","ES1679A",0.00111173171661766
"2014-08-21 10:00:00","ES1679A",0.00116979911682216
"2014-08-21 11:00:00","ES1679A",0.00150220116781441
"2014-08-21 12:00:00","ES1679A",0.00169216236129931
"2014-08-21 13:00:00","ES1679A",0.00200981549316945
"2014-08-21 14:00:00","ES1679A",0.00217485048170014
"2014-08-21 15:00:00","ES1679A",0.00241483628802361
"2014-08-21 16:00:00","ES1679A",0.00205686774987541
"2014-08-21 17:00:00","ES1679A",0.00161005315073405
"2014-08-21 18:00:00","ES1679A",0.00116000390752674
"2014-08-21 19:00:00","ES1679A",0.000828300691194845
"2014-08-21 20:00:00","ES1679A",0.000790177921536412
"2014-08-21 21:00:00","ES1679A",0.000627170864045044
"2014-08-21 22:00:00","ES1679A",0.000741897152122617
"2014-08-21 23:00:00","ES1679A",0.000934254146788346
"2014-08-22 00:00:00","ES1679A",0.00185579970999162
"2014-08-22 01:00:00","ES1679A",0.00255678209969972
"2014-08-21 02:00:00","ES1856A",0.0053318374641126
"2014-08-21 03:00:00","ES1856A",0.00723001148244056
"2014-08-21 04:00:00","ES1856A",0.00656477783672831
"2014-08-21 05:00:00","ES1856A",0.00642788421911963
"2014-08-21 06:00:00","ES1856A",0.00616915479395964
"2014-08-21 07:00:00","ES1856A",0.00517757675958091
"2014-08-21 08:00:00","ES1856A",0.00567451089262962
"2014-08-21 09:00:00","ES1856A",0.00436797989348048
"2014-08-21 10:00:00","ES1856A",0.00340410380892693
"2014-08-21 11:00:00","ES1856A",0.00367722593202086
"2014-08-21 12:00:00","ES1856A",0.00451023455944923
"2014-08-21 13:00:00","ES1856A",0.00506914804811093
"2014-08-21 14:00:00","ES1856A",0.00560931859132158
"2014-08-21 15:00:00","ES1856A",0.00598430506170397
"2014-08-21 16:00:00","ES1856A",0.00570444084974841
"2014-08-21 17:00:00","ES1856A",0.00443847081000227
"2014-08-21 18:00:00","ES1856A",0.00348845810197908
"2014-08-21 19:00:00","ES1856A",0.00286817900698847
"2014-08-21 20:00:00","ES1856A",0.00298290197873347
"2014-08-21 21:00:00","ES1856A",0.00284362431460539
"2014-08-21 22:00:00","ES1856A",0.0027103908728842
"2014-08-21 23:00:00","ES1856A",0.00371843392587723
"2014-08-22 00:00:00","ES1856A",0.00460743097525622
"2014-08-22 01:00:00","ES1856A",0.00783655983766226
"2014-08-21 02:00:00","ES1992A",0.00896574215425383
"2014-08-21 03:00:00","ES1992A",0.0122655511721787
"2014-08-21 04:00:00","ES1992A",0.0122690961216469
"2014-08-21 05:00:00","ES1992A",0.0145529932950231
"2014-08-21 06:00:00","ES1992A",0.0132725923108398
"2014-08-21 07:00:00","ES1992A",0.00909515121873005
"2014-08-21 08:00:00","ES1992A",0.00529114113836325
"2014-08-21 09:00:00","ES1992A",0.00448764870979547
"2014-08-21 10:00:00","ES1992A",0.00605366178578804
"2014-08-21 11:00:00","ES1992A",0.00872694141318696
"2014-08-21 12:00:00","ES1992A",0.0124215300724928
"2014-08-21 13:00:00","ES1992A",0.0148732403398855
"2014-08-21 14:00:00","ES1992A",0.0154186314439645
"2014-08-21 15:00:00","ES1992A",0.0138635307974816
"2014-08-21 16:00:00","ES1992A",0.0151874765471134
"2014-08-21 17:00:00","ES1992A",0.0106376007963632
"2014-08-21 18:00:00","ES1992A",0.0109356246976607
"2014-08-21 19:00:00","ES1992A",0.00758386422612338
"2014-08-21 20:00:00","ES1992A",0.0089683092827741
"2014-08-21 21:00:00","ES1992A",0.00793501679186247
"2014-08-21 22:00:00","ES1992A",0.00917201243564649
"2014-08-21 23:00:00","ES1992A",0.00681635081053921
"2014-08-22 00:00:00","ES1992A",0.00820255244558515
"2014-08-22 01:00:00","ES1992A",0.00995276820665695
"2014-08-22 02:00:00","ES0691A",0.00222698060998236
"2014-08-22 03:00:00","ES0691A",0.00202809979661891
"2014-08-22 04:00:00","ES0691A",0.00271401140074703
"2014-08-22 05:00:00","ES0691A",0.0035540843898182
"2014-08-22 06:00:00","ES0691A",0.00482062464818554
"2014-08-22 07:00:00","ES0691A",0.00477356997471899
"2014-08-22 08:00:00","ES0691A",0.00253734974424276
"2014-08-22 09:00:00","ES0691A",0.000777673498723216
"2014-08-22 10:00:00","ES0691A",0.000922727919069919
"2014-08-22 11:00:00","ES0691A",0.00108692914833813
