"fecha","id_station","pred_no2_2"
"2014-08-19 09:00:00","ES1679A",33.14446603183
"2014-08-19 10:00:00","ES1679A",21.4419496708311
"2014-08-19 11:00:00","ES1679A",13.6787889499335
"2014-08-19 12:00:00","ES1679A",14.7676417300319
"2014-08-19 13:00:00","ES1679A",11.7069554681554
"2014-08-19 14:00:00","ES1679A",9.70472203956648
"2014-08-19 15:00:00","ES1679A",15.4888665549982
"2014-08-19 16:00:00","ES1679A",13.5241814088903
"2014-08-19 17:00:00","ES1679A",15.8837227552121
"2014-08-19 18:00:00","ES1679A",16.9159334317124
"2014-08-19 19:00:00","ES1679A",20.1724039221596
"2014-08-19 20:00:00","ES1679A",18.5717129181285
"2014-08-19 21:00:00","ES1679A",16.141993509031
"2014-08-19 22:00:00","ES1679A",14.9995652488163
"2014-08-19 23:00:00","ES1679A",10.0685514183368
"2014-08-20 00:00:00","ES1679A",4.92298767862671
"2014-08-20 01:00:00","ES1679A",6.11984395019043
"2014-08-19 02:00:00","ES1856A",12.1564024062391
"2014-08-19 03:00:00","ES1856A",14.9611114134387
"2014-08-19 04:00:00","ES1856A",14.5344440170752
"2014-08-19 05:00:00","ES1856A",21.8698081289077
"2014-08-19 06:00:00","ES1856A",29.127687679881
"2014-08-19 07:00:00","ES1856A",30.6006025857044
"2014-08-19 08:00:00","ES1856A",24.9171247216259
"2014-08-19 09:00:00","ES1856A",19.7054401870246
"2014-08-19 10:00:00","ES1856A",17.0123212306298
"2014-08-19 11:00:00","ES1856A",10.2039038788493
"2014-08-19 12:00:00","ES1856A",7.02109581844967
"2014-08-19 13:00:00","ES1856A",3.8976525559373
"2014-08-19 14:00:00","ES1856A",3.22670450028088
"2014-08-19 15:00:00","ES1856A",7.49129264087236
"2014-08-19 16:00:00","ES1856A",9.73551133462651
"2014-08-19 17:00:00","ES1856A",13.2380670519732
"2014-08-19 18:00:00","ES1856A",14.0820067265657
"2014-08-19 19:00:00","ES1856A",17.0874492144693
"2014-08-19 20:00:00","ES1856A",13.2500981094461
"2014-08-19 21:00:00","ES1856A",10.8563589818278
"2014-08-19 22:00:00","ES1856A",6.59867261171818
"2014-08-19 23:00:00","ES1856A",5.87656262110083
"2014-08-20 00:00:00","ES1856A",1.44538390169906
"2014-08-20 01:00:00","ES1856A",3.58631388864491
"2014-08-19 02:00:00","ES1992A",12.3204796802501
"2014-08-19 03:00:00","ES1992A",17.6890221511997
"2014-08-19 04:00:00","ES1992A",18.6070284873472
"2014-08-19 05:00:00","ES1992A",18.9947726532382
"2014-08-19 06:00:00","ES1992A",30.7619526876748
"2014-08-19 07:00:00","ES1992A",36.8830704378117
"2014-08-19 08:00:00","ES1992A",26.0225570051756
"2014-08-19 09:00:00","ES1992A",13.8138838835753
"2014-08-19 10:00:00","ES1992A",16.3471691367956
"2014-08-19 11:00:00","ES1992A",12.4029818923662
"2014-08-19 12:00:00","ES1992A",10.0494031998119
"2014-08-19 13:00:00","ES1992A",9.2881340395634
"2014-08-19 14:00:00","ES1992A",11.9968604559238
"2014-08-19 15:00:00","ES1992A",12.8817741244984
"2014-08-19 16:00:00","ES1992A",17.7391949230601
"2014-08-19 17:00:00","ES1992A",20.3497642719257
"2014-08-19 18:00:00","ES1992A",25.5281217876521
"2014-08-19 19:00:00","ES1992A",30.0665090099743
"2014-08-19 20:00:00","ES1992A",28.7168460084869
"2014-08-19 21:00:00","ES1992A",13.3692219985243
"2014-08-19 22:00:00","ES1992A",10.0035219968959
"2014-08-19 23:00:00","ES1992A",11.3298011053628
"2014-08-20 00:00:00","ES1992A",9.10577875461026
"2014-08-20 01:00:00","ES1992A",3.87590516392775
"2014-08-20 02:00:00","ES0691A",7.42998670411783
"2014-08-20 03:00:00","ES0691A",8.65238233584129
"2014-08-20 04:00:00","ES0691A",9.31936066944507
"2014-08-20 05:00:00","ES0691A",14.996266045587
"2014-08-20 06:00:00","ES0691A",25.6831887096348
"2014-08-20 07:00:00","ES0691A",30.3968757266248
"2014-08-20 08:00:00","ES0691A",26.6228846007804
"2014-08-20 09:00:00","ES0691A",15.6333712104192
"2014-08-20 10:00:00","ES0691A",13.4556966186901
"2014-08-20 11:00:00","ES0691A",15.4416289504493
"2014-08-20 12:00:00","ES0691A",15.7012523627024
"2014-08-20 13:00:00","ES0691A",11.5603087304371
"2014-08-20 14:00:00","ES0691A",10.1228883075714
"2014-08-20 15:00:00","ES0691A",10.2413296089366
"2014-08-20 16:00:00","ES0691A",13.0637496679924
"2014-08-20 17:00:00","ES0691A",14.0786172818033
"2014-08-20 18:00:00","ES0691A",18.3649884290486
"2014-08-20 19:00:00","ES0691A",18.1162704462072
"2014-08-20 20:00:00","ES0691A",14.8571207064856
"2014-08-20 21:00:00","ES0691A",10.4283808393613
"2014-08-20 22:00:00","ES0691A",8.65838257278741
"2014-08-20 23:00:00","ES0691A",7.35807121686848
"2014-08-21 00:00:00","ES0691A",4.32729608637601
"2014-08-21 01:00:00","ES0691A",5.81262673337504
"2014-08-20 02:00:00","ES1396A",4.93125018427933
"2014-08-20 03:00:00","ES1396A",7.68659055042144
"2014-08-20 04:00:00","ES1396A",7.39882551490816
"2014-08-20 05:00:00","ES1396A",11.4800291559956
"2014-08-20 06:00:00","ES1396A",18.6617633467546
"2014-08-20 07:00:00","ES1396A",27.0195411978836
"2014-08-20 08:00:00","ES1396A",22.4790777048298
"2014-08-20 09:00:00","ES1396A",14.2776490616055
"2014-08-20 10:00:00","ES1396A",12.2254884711483
"2014-08-20 11:00:00","ES1396A",15.5560945354183
"2014-08-20 12:00:00","ES1396A",11.6068141078094
"2014-08-20 13:00:00","ES1396A",10.1888973314644
"2014-08-20 14:00:00","ES1396A",9.81604502882859
"2014-08-20 15:00:00","ES1396A",13.2984715520518
"2014-08-20 16:00:00","ES1396A",14.509500625894
"2014-08-20 17:00:00","ES1396A",17.6355143394251
"2014-08-20 18:00:00","ES1396A",19.4835660241922
"2014-08-20 19:00:00","ES1396A",17.5270206646028
"2014-08-20 20:00:00","ES1396A",15.9890866612076
"2014-08-20 21:00:00","ES1396A",13.2188055297738
"2014-08-20 22:00:00","ES1396A",11.9508632682872
"2014-08-20 23:00:00","ES1396A",10.2112529079169
"2014-08-21 00:00:00","ES1396A",6.5047917444387
"2014-08-21 01:00:00","ES1396A",5.73882131643634
"2014-08-20 02:00:00","ES1438A",21.4489736973429
"2014-08-20 03:00:00","ES1438A",19.6682368608649
"2014-08-20 04:00:00","ES1438A",21.9309169295233
"2014-08-20 05:00:00","ES1438A",27.9843643094807
"2014-08-20 06:00:00","ES1438A",41.1589750770642
"2014-08-20 07:00:00","ES1438A",53.4612404059332
"2014-08-20 08:00:00","ES1438A",57.9167859579053
"2014-08-20 09:00:00","ES1438A",47.8686275770827
"2014-08-20 10:00:00","ES1438A",39.2453890444995
"2014-08-20 11:00:00","ES1438A",47.551371315841
"2014-08-20 12:00:00","ES1438A",37.7974853133154
"2014-08-20 13:00:00","ES1438A",42.4015227235322
"2014-08-20 14:00:00","ES1438A",34.3796359989621
"2014-08-20 15:00:00","ES1438A",36.0444103943244
"2014-08-20 16:00:00","ES1438A",43.201248294514
"2014-08-20 17:00:00","ES1438A",42.4321431713627
"2014-08-20 18:00:00","ES1438A",49.1928140625653
"2014-08-20 19:00:00","ES1438A",48.4420400746366
"2014-08-20 20:00:00","ES1438A",42.4441742288356
"2014-08-20 21:00:00","ES1438A",34.5730028890585
"2014-08-20 22:00:00","ES1438A",30.252559518313
"2014-08-20 23:00:00","ES1438A",30.6734638987205
"2014-08-21 00:00:00","ES1438A",27.3114290393622
"2014-08-21 01:00:00","ES1438A",23.901615205612
"2014-08-20 02:00:00","ES1480A",17.0157009623866
"2014-08-20 03:00:00","ES1480A",18.6280269575039
"2014-08-20 04:00:00","ES1480A",15.3371294537893
"2014-08-20 05:00:00","ES1480A",26.9441544061197
"2014-08-20 06:00:00","ES1480A",38.2092784354691
"2014-08-20 07:00:00","ES1480A",48.9785990299194
"2014-08-20 08:00:00","ES1480A",38.1942309574977
"2014-08-20 09:00:00","ES1480A",37.3931096242445
"2014-08-20 10:00:00","ES1480A",33.6824902980968
"2014-08-20 11:00:00","ES1480A",33.4945195294998
"2014-08-20 12:00:00","ES1480A",32.472226209878
"2014-08-20 13:00:00","ES1480A",25.5431978304757
"2014-08-20 14:00:00","ES1480A",28.6150778910733
"2014-08-20 15:00:00","ES1480A",22.6912739745566
"2014-08-20 16:00:00","ES1480A",29.5209385119883
"2014-08-20 17:00:00","ES1480A",34.2920226016316
"2014-08-20 18:00:00","ES1480A",35.7141636415257
"2014-08-20 19:00:00","ES1480A",41.8482525989025
"2014-08-20 20:00:00","ES1480A",31.5787259126036
"2014-08-20 21:00:00","ES1480A",28.8084447811698
"2014-08-20 22:00:00","ES1480A",22.8295426747338
"2014-08-20 23:00:00","ES1480A",21.2782033162712
"2014-08-21 00:00:00","ES1480A",20.8405435975474
"2014-08-21 01:00:00","ES1480A",16.8685287254266
"2014-08-20 02:00:00","ES1679A",10.7109458865097
"2014-08-20 03:00:00","ES1679A",10.1493687812708
"2014-08-20 04:00:00","ES1679A",8.70520101515437
"2014-08-20 05:00:00","ES1679A",14.9603077565979
"2014-08-20 06:00:00","ES1679A",25.1945430566159
"2014-08-20 07:00:00","ES1679A",33.3506615462587
"2014-08-20 08:00:00","ES1679A",28.8863434134193
"2014-08-20 09:00:00","ES1679A",19.7435597606563
"2014-08-20 10:00:00","ES1679A",18.3951145367725
"2014-08-20 11:00:00","ES1679A",13.7472119257697
"2014-08-20 12:00:00","ES1679A",11.2681192319435
"2014-08-20 13:00:00","ES1679A",12.1025518067496
"2014-08-20 14:00:00","ES1679A",16.7835219619801
"2014-08-20 15:00:00","ES1679A",14.8669625238394
"2014-08-20 16:00:00","ES1679A",17.6266255822592
"2014-08-20 17:00:00","ES1679A",16.8575204591079
"2014-08-20 18:00:00","ES1679A",18.7817175040892
"2014-08-20 19:00:00","ES1679A",18.5329995212478
"2014-08-20 20:00:00","ES1679A",17.434364522304
"2014-08-20 21:00:00","ES1679A",12.3019092886063
"2014-08-20 22:00:00","ES1679A",11.9393417551793
"2014-08-20 23:00:00","ES1679A",10.3880023967167
"2014-08-21 00:00:00","ES1679A",7.65092557636487
"2014-08-21 01:00:00","ES1679A",9.15634291640279
"2014-08-20 02:00:00","ES1856A",3.51582462107229
"2014-08-20 03:00:00","ES1856A",3.72071988304278
"2014-08-20 04:00:00","ES1856A",6.3599419555166
"2014-08-20 05:00:00","ES1856A",10.1901175940604
"2014-08-20 06:00:00","ES1856A",19.6712688864474
"2014-08-20 07:00:00","ES1856A",21.6462397973581
"2014-08-20 08:00:00","ES1856A",15.4473175686139
"2014-08-20 09:00:00","ES1856A",7.0576179234818
"2014-08-20 10:00:00","ES1856A",7.43038843592436
"2014-08-20 11:00:00","ES1856A",9.10253576450393
"2014-08-20 12:00:00","ES1856A",6.62344307067773
"2014-08-20 13:00:00","ES1856A",4.20371517473878
"2014-08-20 14:00:00","ES1856A",4.67578149010716
"2014-08-20 15:00:00","ES1856A",8.04838326221748
"2014-08-20 16:00:00","ES1856A",10.041573953428
"2014-08-20 17:00:00","ES1856A",13.4186156695028
"2014-08-20 18:00:00","ES1856A",17.0012714501747
"2014-08-20 19:00:00","ES1856A",16.5642824654255
"2014-08-20 20:00:00","ES1856A",16.1693628330551
"2014-08-20 21:00:00","ES1856A",10.8486365974497
"2014-08-20 22:00:00","ES1856A",8.31216596366648
"2014-08-20 23:00:00","ES1856A",6.7608266052039
"2014-08-21 00:00:00","ES1856A",5.27105389551232
"2014-08-21 01:00:00","ES1856A",3.61968038665589
"2014-08-20 02:00:00","ES1992A",4.05644389889878
"2014-08-20 03:00:00","ES1992A",6.04531189783157
"2014-08-20 04:00:00","ES1992A",5.69478986168237
"2014-08-20 05:00:00","ES1992A",10.605222870615
"2014-08-20 06:00:00","ES1992A",18.7417004304912
"2014-08-20 07:00:00","ES1992A",29.3988953832481
"2014-08-20 08:00:00","ES1992A",20.2729860465168
"2014-08-20 09:00:00","ES1992A",13.0890577730454
"2014-08-20 10:00:00","ES1992A",14.4793286552409
"2014-08-20 11:00:00","ES1992A",15.3850036166112
"2014-08-20 12:00:00","ES1992A",8.94803508546653
"2014-08-20 13:00:00","ES1992A",8.4377939277617
"2014-08-20 14:00:00","ES1992A",10.3172909762769
"2014-08-20 15:00:00","ES1992A",12.2197050146045
"2014-08-20 16:00:00","ES1992A",14.1501387051791
"2014-08-20 17:00:00","ES1992A",18.6701947922787
"2014-08-20 18:00:00","ES1992A",20.7199058385319
"2014-08-20 19:00:00","ES1992A",17.9834997521548
"2014-08-20 20:00:00","ES1992A",16.5844681096098
"2014-08-20 21:00:00","ES1992A",11.3264988746403
"2014-08-20 22:00:00","ES1992A",9.80752861061003
"2014-08-20 23:00:00","ES1992A",6.84875851900063
"2014-08-21 00:00:00","ES1992A",3.3038983767642
"2014-08-21 01:00:00","ES1992A",3.08004229409349
"2014-08-21 02:00:00","ES0691A",8.99629793654746
"2014-08-21 03:00:00","ES0691A",6.83901909625406
"2014-08-21 04:00:00","ES0691A",8.52349779961081
"2014-08-21 05:00:00","ES0691A",12.5419444400623
"2014-08-21 06:00:00","ES0691A",21.3821373665118
"2014-08-21 07:00:00","ES0691A",30.1164572214563
"2014-08-21 08:00:00","ES0691A",42.676025449973
"2014-08-21 09:00:00","ES0691A",25.2275597591792
"2014-08-21 10:00:00","ES0691A",15.4479184959928
"2014-08-21 11:00:00","ES0691A",16.5418644592708
"2014-08-21 12:00:00","ES0691A",14.0000147648087
"2014-08-21 13:00:00","ES0691A",10.6883005003886
"2014-08-21 14:00:00","ES0691A",8.35889370904165
"2014-08-21 15:00:00","ES0691A",9.30656437825217
"2014-08-21 16:00:00","ES0691A",11.1114840675549
"2014-08-21 17:00:00","ES0691A",16.3980125218639
"2014-08-21 18:00:00","ES0691A",18.0711815643016
"2014-08-21 19:00:00","ES0691A",17.6969495801884
"2014-08-21 20:00:00","ES0691A",13.8595984751652
"2014-08-21 21:00:00","ES0691A",11.2148313450032
"2014-08-21 22:00:00","ES0691A",8.61560371058411
"2014-08-21 23:00:00","ES0691A",12.2279115611007
"2014-08-22 00:00:00","ES0691A",13.5746527568316
"2014-08-22 01:00:00","ES0691A",14.2748987423376
"2014-08-21 02:00:00","ES1396A",6.56031841734487
"2014-08-21 03:00:00","ES1396A",7.65720004779651
"2014-08-21 04:00:00","ES1396A",8.3869353820362
"2014-08-21 05:00:00","ES1396A",13.8128127556345
"2014-08-21 06:00:00","ES1396A",18.8206438460374
"2014-08-21 07:00:00","ES1396A",20.0291423897388
"2014-08-21 08:00:00","ES1396A",17.7880959983131
"2014-08-21 09:00:00","ES1396A",11.1196120895074
"2014-08-21 10:00:00","ES1396A",9.75777850604516
"2014-08-21 11:00:00","ES1396A",12.196398201834
"2014-08-21 12:00:00","ES1396A",13.9889663485059
"2014-08-21 13:00:00","ES1396A",15.7153852917931
"2014-08-21 14:00:00","ES1396A",12.8077771351446
"2014-08-21 15:00:00","ES1396A",14.4591631709286
"2014-08-21 16:00:00","ES1396A",15.6231244942938
"2014-08-21 17:00:00","ES1396A",17.3417074746782
"2014-08-21 18:00:00","ES1396A",24.7567250913967
"2014-08-21 19:00:00","ES1396A",24.5080071085552
"2014-08-21 20:00:00","ES1396A",26.6007755797206
"2014-08-21 21:00:00","ES1396A",24.7852378174038
"2014-08-21 22:00:00","ES1396A",18.8690927116037
"2014-08-21 23:00:00","ES1396A",15.0183362515132
"2014-08-22 00:00:00","ES1396A",13.4647603199229
"2014-08-22 01:00:00","ES1396A",14.2010933253989
"2014-08-21 02:00:00","ES1438A",25.1757996705503
"2014-08-21 03:00:00","ES1438A",23.1440348315287
"2014-08-21 04:00:00","ES1438A",23.9992841670402
"2014-08-21 05:00:00","ES1438A",26.547543073709
"2014-08-21 06:00:00","ES1438A",37.6110077415722
"2014-08-21 07:00:00","ES1438A",51.9482738099472
"2014-08-21 08:00:00","ES1438A",52.8986308886305
"2014-08-21 09:00:00","ES1438A",35.7773385605947
"2014-08-21 10:00:00","ES1438A",37.2797350844837
"2014-08-21 11:00:00","ES1438A",46.7421200864283
"2014-08-21 12:00:00","ES1438A",40.7444505597351
"2014-08-21 13:00:00","ES1438A",47.6479050715798
"2014-08-21 14:00:00","ES1438A",44.6775399142954
"2014-08-21 15:00:00","ES1438A",42.6220781153046
"2014-08-21 16:00:00","ES1438A",43.4722544354903
"2014-08-21 17:00:00","ES1438A",44.7381500518449
"2014-08-21 18:00:00","ES1438A",51.386695301354
"2014-08-21 19:00:00","ES1438A",54.9703391545592
"2014-08-21 20:00:00","ES1438A",58.3450243575996
"2014-08-21 21:00:00","ES1438A",49.7073806506132
"2014-08-21 22:00:00","ES1438A",41.4290614425492
"2014-08-21 23:00:00","ES1438A",39.299520718785
"2014-08-22 00:00:00","ES1438A",35.0006453934884
"2014-08-22 01:00:00","ES1438A",33.3186305836916
"2014-08-21 02:00:00","ES1480A",20.9441862970801
"2014-08-21 03:00:00","ES1480A",21.7900399249881
"2014-08-21 04:00:00","ES1480A",16.4507533221891
"2014-08-21 05:00:00","ES1480A",22.190415698967
"2014-08-21 06:00:00","ES1480A",32.2991369977132
"2014-08-21 07:00:00","ES1480A",38.8729421118798
"2014-08-21 08:00:00","ES1480A",43.0013143010939
"2014-08-21 09:00:00","ES1480A",33.7196282874807
"2014-08-21 10:00:00","ES1480A",31.2147803329937
"2014-08-21 11:00:00","ES1480A",43.7924234448332
"2014-08-21 12:00:00","ES1480A",40.295830381254
"2014-08-21 13:00:00","ES1480A",34.7474560158419
"2014-08-21 14:00:00","ES1480A",36.1876540599057
"2014-08-21 15:00:00","ES1480A",31.5817471567432
"2014-08-21 16:00:00","ES1480A",39.4423004235063
"2014-08-21 17:00:00","ES1480A",55.3205396578956
"2014-08-21 18:00:00","ES1480A",45.0573241877421
"2014-08-21 19:00:00","ES1480A",53.3025592448391
"2014-08-21 20:00:00","ES1480A",55.3953277160045
"2014-08-21 21:00:00","ES1480A",33.3645001222224
"2014-08-21 22:00:00","ES1480A",26.6191256485771
"2014-08-21 23:00:00","ES1480A",33.7993789730183
"2014-08-22 00:00:00","ES1480A",25.0617960669523
"2014-08-22 01:00:00","ES1480A",37.9575122539754
"2014-08-21 02:00:00","ES1679A",7.23912391123196
"2014-08-21 03:00:00","ES1679A",9.86895027610225
"2014-08-21 04:00:00","ES1679A",13.2746447157854
"2014-08-21 05:00:00","ES1679A",18.8887930912915
"2014-08-21 06:00:00","ES1679A",24.6630965489037
"2014-08-21 07:00:00","ES1679A",31.7389576681576
"2014-08-21 08:00:00","ES1679A",27.0102231731962
"2014-08-21 09:00:00","ES1679A",16.2583494258002
"2014-08-21 10:00:00","ES1679A",10.9520283645979
"2014-08-21 11:00:00","ES1679A",11.0284739581229
"2014-08-21 12:00:00","ES1679A",9.69239563532153
"2014-08-21 13:00:00","ES1679A",8.47843911104329
"2014-08-21 14:00:00","ES1679A",7.68197705411504
"2014-08-21 15:00:00","ES1679A",10.0116966697343
"2014-08-21 16:00:00","ES1679A",11.4146925684835
"2014-08-21 17:00:00","ES1679A",13.7488521280673
"2014-08-21 18:00:00","ES1679A",15.422021170505
"2014-08-21 19:00:00","ES1679A",14.3440738198183
"2014-08-21 20:00:00","ES1679A",16.2485712890759
"2014-08-21 21:00:00","ES1679A",10.4124006888048
"2014-08-21 22:00:00","ES1679A",9.47163179007615
"2014-08-21 23:00:00","ES1679A",9.82977916984769
"2014-08-22 00:00:00","ES1679A",13.9819647925683
"2014-08-22 01:00:00","ES1679A",14.7543848180141
"2014-08-21 02:00:00","ES1856A",6.7405945891924
"2014-08-21 03:00:00","ES1856A",8.85497658939701
"2014-08-21 04:00:00","ES1856A",6.26779445225575
"2014-08-21 05:00:00","ES1856A",9.3942547242261
"2014-08-21 06:00:00","ES1856A",19.7046353844584
"2014-08-21 07:00:00","ES1856A",29.0799136053403
"2014-08-21 08:00:00","ES1856A",35.9603902602122
"2014-08-21 09:00:00","ES1856A",26.1632598819333
"2014-08-21 10:00:00","ES1856A",13.8959305152111
"2014-08-21 11:00:00","ES1856A",10.6554586373552
"2014-08-21 12:00:00","ES1856A",11.5560404155459
"2014-08-21 13:00:00","ES1856A",10.0282988880881
"2014-08-21 14:00:00","ES1856A",8.77914946713004
"2014-08-21 15:00:00","ES1856A",10.4932925035499
"2014-08-21 16:00:00","ES1856A",13.3157125626056
"2014-08-21 17:00:00","ES1856A",15.2225665448977
"2014-08-21 18:00:00","ES1856A",18.5541943230259
"2014-08-21 19:00:00","ES1856A",20.0266920765109
"2014-08-21 20:00:00","ES1856A",23.589648281459
"2014-08-21 21:00:00","ES1856A",21.7113535185063
"2014-08-21 22:00:00","ES1856A",16.6244377805515
"2014-08-21 23:00:00","ES1856A",18.6410438960135
"2014-08-22 00:00:00","ES1856A",14.001491802547
"2014-08-22 01:00:00","ES1856A",18.0120719718069
"2014-08-21 02:00:00","ES1992A",3.83878239436611
"2014-08-21 03:00:00","ES1992A",6.59412276050822
"2014-08-21 04:00:00","ES1992A",5.72815635969335
"2014-08-21 05:00:00","ES1992A",12.8752494696181
"2014-08-21 06:00:00","ES1992A",20.5590396654644
"2014-08-21 07:00:00","ES1992A",26.4291294130577
"2014-08-21 08:00:00","ES1992A",20.9339225508869
"2014-08-21 09:00:00","ES1992A",12.8580079089344
"2014-08-21 10:00:00","ES1992A",11.3079033235644
"2014-08-21 11:00:00","ES1992A",14.3874813852908
"2014-08-21 12:00:00","ES1992A",17.901265268289
"2014-08-21 13:00:00","ES1992A",17.3282671099483
"2014-08-21 14:00:00","ES1992A",15.1243743198732
"2014-08-21 15:00:00","ES1992A",13.5215998849121
"2014-08-21 16:00:00","ES1992A",18.8944650481395
"2014-08-21 17:00:00","ES1992A",19.0173462934693
"2014-08-21 18:00:00","ES1992A",27.9653086446064
"2014-08-21 19:00:00","ES1992A",26.1208889267104
"2014-08-21 20:00:00","ES1992A",32.1715332351942
"2014-08-21 21:00:00","ES1992A",28.6975367371869
"2014-08-21 22:00:00","ES1992A",27.6312538371865
"2014-08-21 23:00:00","ES1992A",17.9758918021793
"2014-08-22 00:00:00","ES1992A",12.6446533487961
"2014-08-22 01:00:00","ES1992A",10.587570933939
"2014-08-22 02:00:00","ES0691A",14.7198538394306
"2014-08-22 03:00:00","ES0691A",9.30841452839218
"2014-08-22 04:00:00","ES0691A",14.1842967018581
"2014-08-22 05:00:00","ES0691A",23.0526055481092
"2014-08-22 06:00:00","ES0691A",38.8404184205002
"2014-08-22 07:00:00","ES0691A",48.0006489203176
"2014-08-22 08:00:00","ES0691A",42.5815874183611
"2014-08-22 09:00:00","ES0691A",17.042487410601
"2014-08-22 10:00:00","ES0691A",13.0046947216954
"2014-08-22 11:00:00","ES0691A",11.4226815795299
"2014-08-22 12:00:00","ES0691A",12.2605063570847
"2014-08-22 13:00:00","ES0691A",13.8614112991001
"2014-08-22 14:00:00","ES0691A",13.2532202440796
"2014-08-22 15:00:00","ES0691A",13.3089045448089
"2014-08-22 16:00:00","ES0691A",14.598379869446
"2014-08-22 17:00:00","ES0691A",15.5504904826211
"2014-08-22 18:00:00","ES0691A",18.8821182607493
"2014-08-22 19:00:00","ES0691A",17.6158999081549
"2014-08-22 20:00:00","ES0691A",14.7332921722488
"2014-08-22 21:00:00","ES0691A",15.3426855128318
"2014-08-22 22:00:00","ES0691A",15.6076879857639
